------ 3153010942 ------
RM_2f686bfd-6552-4ff4-8d41-3d37c45043e1 = "帕尔帕廷: 来创造...生命.",
RM_2f7c2a1b-1f64-481b-894a-cc780c9bef30 = "佛德: 他要追上塞布巴了!",
RM_2f91ae65-b206-4c15-a8d5-718f376bf6c8 = "加·加·宾克斯: 她很高兴. 比我很长时间以来看到的她都要高兴.",
RM_2fb5f97b-2583-4056-bf63-0d255c497ad3 = "加·加·宾克斯: 哦, 天哪.",
RM_2fd3bd08-f371-4548-9a44-0f12b2a58479 = "帕德梅: 我再也认不出你了.",
RM_2fda7aa0-a0f3-4891-ab48-d8f2976dadc0 = "欧比旺·克诺比: 这场暴风雨会拖慢他们.",
RM_2fdb0dd5-a442-4bc1-a1f2-b0276286a30a = "魁刚·金: 不要专注于你的焦虑, 欧比旺.",
RM_2fe05f3b-34c7-4921-afe5-483f682ca7ad = "安纳金: [尖叫]",
RM_2fe2eb01-58a6-470d-8e6b-0ca5ae5034c5 = "米利: 它永远也跑不起来.",
RM_2fe3e0c5-5a63-4054-b956-3fabb13448e6 = "帕尔帕廷: 我需要你的帮助, 孩子.",
RM_2fe7a9ba-c5ea-4405-ab66-2e3fc44f2b20 = "梅斯·温杜: 不. 下此命令的人并未获得绝地委员会的授权.",
RM_2ff3aa0a-4fa6-4964-9e53-ccc4c82dd4cb = "战斗机器人: 总督, 我们已经俘获了女王.",
RM_301b78ca-5139-4c24-8160-624dd89446fb = "欧比旺·克诺比: 我向您保证, 女士, 我们在此处的行踪将是隐形的.",
RM_302c9f98-3aea-4cd8-b541-5fa5a35438cf = "[猛烈坠毁]",
RM_303c2d04-6841-44a9-bf04-a06425a778ac = "尤达: 对你亲近?",
RM_305cf6c1-eab0-4322-92f2-8c4bb7eaf2f0 = "[夜晚 – 议员公寓]",
RM_30bdfcc7-7610-4eb0-b23d-04dc31020650 = "格里弗斯: 我将派你去外环的穆斯塔法星系.",
RM_30c62f5c-221b-4d10-9cf7-0a8e0c051fb2 = "帕尔帕廷: 为了确保安全与持续稳定,",
RM_30d0f63e-cc80-44cd-b31d-30c8ff56fd6c = "安纳金·天行者: 我是唯一能做到的人类.",
RM_30e8f0ef-bd88-4255-8541-c9c77faba779 = "塔帕尔斯上尉: 别放弃, 加·加将军. 我想想办法.",
RM_3121954e-834b-4af0-b8e2-31c81b341d5b = "帕德梅: 我知道有...",
RM_3123a6f4-d227-42c4-a60b-2804efc59eee = "欧比旺·克诺比: 毒镖.",
RM_31242c1f-8f51-4df9-bc1b-15d2f23cd401 = "施密: 你的心告诉你什么?",
RM_312dcf3d-f89a-44e1-99ae-e05b9fbf2b94 = "加·加·宾克斯: 我说用大炮轰, 然后撞坏老板的海布雷伯, 就被流放了.",
RM_31436d8c-a309-49d3-9e5d-730092d2497f = "达斯·西迪厄斯 (全息影像): 对她来说这是出乎意料的一步. 太激进了.",
RM_3144ac57-859c-460f-b33f-9091ebbdd8e6 = "[一行人走出废品店]",
RM_3150dbcd-1698-4698-b70f-ec03d4040070 = "魁刚·金: 女王不需要知道.",
RM_31601647-60d4-48a2-9ea8-fa9e154f1949 = "帕尔帕廷: 但他自己却不行.",
RM_317b0f15-0701-40e3-81f3-b5d147475b47 = "欧比旺·克诺比: 连尤达大师的纤原体计数都没那么高.",
RM_318da3b7-4848-49c5-87ee-2f3438e6c9f7 = "安纳金: 我对此有种不祥的预感.",
RM_319593e9-35ee-4a7b-8372-e982f858fc92 = "安纳金: 而且它会毁掉我们的生活.",
RM_319da255-6f35-4069-80fb-60658e30d91d = "C-3PO: 请原谅, 但您说的“裸体”是什么意思?",
RM_31aa9e0c-f3fa-45d6-a38b-be31f3addc1f = "[格里弗斯走向欧比旺]",
RM_31b2b696-bc8d-4a37-9cc2-0ed4da5ad361 = "欧比旺·克诺比: 那是你自己造成的!",
RM_31ba43e2-b082-48de-9f8b-b7f20402668e = "[光剑碰撞]",
RM_31bcd90c-1be7-4a7a-a3bf-8df1fcde0bd2 = "安纳金: 我必须帮她.",
RM_31df8d62-70f3-4a68-9147-0a336a078054 = "帕德梅: 你觉得欧比旺能帮我们吗?",
RM_3200026a-4826-4a02-b97e-04a863073155 = "加·加·宾克斯: 却没啥毛拉 (钱)可以交易.",
RM_32295e59-7aaa-4e0f-80b2-f8cbea34334f = "飞行员: 看, 我们的一架 (飞机), 从主货舱出来了!",
RM_3233a7e6-7050-4741-8b17-91ccb2557cc1 = "[帕尔帕廷点燃光剑]",
RM_32645a7f-689b-466e-990d-0f77b5e7ba03 = "魁刚·金: 那就收拾你的东西. 我们时间不多了.",
RM_326e39c8-389e-4ea6-8767-b18c6eb14a64 = "安纳金: 他正在努力.",
RM_32985819-a73b-4a5f-85c8-9b9b049d180a = "魁刚·金: 来吧, 基特斯特. 我们走远点.",
RM_32a39daf-45bb-4a64-b350-8e4c985c6010 = "加·加·宾克斯: 根本没人敢去! 冈根人的城市荒废了! 我想是发生了某种打斗.",
RM_32afb696-6814-4e01-8682-f07a1778b575 = "帕尔帕廷: 这不是绝地武士会告诉你的故事.",
RM_32b00b4b-509c-4ee4-bcd2-c4eca8146278 = "[爆能枪开火]",
RM_32bd4298-2b7c-45e0-acbd-b09cbc67d56f = "欧比旺: 但是要有耐心, 安纳金.",
RM_32f79426-af89-43cd-bb95-b38fa9bbbdeb = "[安纳金的光剑点燃]",
RM_330570f4-4a5a-42a6-a00d-b26204696f88 = "加·加·宾克斯: [发出咂舌/嘘声]",
RM_3323813f-0d59-4a49-8ae8-f9363008ef7e = "帕尔帕廷: 我有能力拯救你爱的人.",
RM_3352cb95-5c19-45f5-87a9-f43d7c76e15a = "欧比旺: 他们有护盾发生器!",
RM_33565704-249d-4c49-a482-04ea7830c9e1 = "欧比旺: 你们和纳布人形成了共生圈.",
RM_337dbebf-4eea-4adb-8ec7-5027e0b5098f = "安纳金·天行者: 非常冷.",
RM_338c1f60-fb59-4a0a-a1fe-763b18da93f7 = "安纳金·天行者: 我们被击中了, R2! 啊!",
RM_338fd477-0f38-4a61-b702-07df49b8aef7 = "[音乐渐强]",
RM_339cbdeb-9e31-45e1-8d64-4debf1b35d58 = "安纳金·天行者: 我可能再也见不到她了, 所以我来道别.",
RM_33d926f8-bc16-414e-9832-3c2cb3ddd13f = "奥加纳议员: 我们正在发送坐标给你.",
RM_33e13689-c972-456d-8b9e-96735d56f869 = "阿米达拉女王: 继续, 船长.",
RM_33ef2eb2-32a4-4dd4-90c0-514238e70875 = "施密: 那我们还会再见面的.",
RM_342d89d2-6571-4ece-9450-653c190d0acf = "达斯·西迪厄斯: 欢迎回家, 泰拉纳斯大人. 你做得很好.",
RM_3479625a-a64d-47e4-bcc1-9e0fd9c3c854 = "帕尔帕廷: 你正在履行你的天命, 安纳金.",
RM_3481824e-edeb-4689-af73-ba7b6d8266cb = "梅斯·温杜: 别听他的, 安纳金!",
RM_34852560-fd41-4d10-89b9-bb2882d2b904 = "帕纳卡: 他们切断了我们所有的通讯.",
RM_349418b4-e835-44aa-ba12-12448c3e3a77 = "加·加·宾克斯: 我们要回家啦!",
RM_34a27c6a-75a2-4641-837f-5de1788ae810 = "安纳金: 我不喜欢沙子. 它又粗又糙, 还很烦人, 而且无孔不入.",
RM_34b78106-b1a1-489f-842b-23d88ea183dd = "[科洛桑 – 夜晚]",
RM_34b83337-17df-49ee-bf12-452ef4d20770 = "[风暴过后, 沃图的店铺]",
RM_34c5ddfa-4f0a-4b00-9cc1-e831fd7a6f29 = "达斯·西迪厄斯 (全息影像): 摩尔大人, 注意. 让他们先动手.",
RM_34ccfaa6-853b-4041-963d-9738867febdb = "纽特·冈雷: 我们已经占领了最后几处原始生命形式的聚居地. 我们现在完全控制了这颗星球.",
RM_34eca7e2-c6d3-41c6-8b1f-2d5379bb4cda = "泰·豪: 我们失去了信号, 长官.",
RM_34f742f7-0330-4d96-93b3-f52fecd566d3 = "尤达: 被达斯·维德吞噬了.",
RM_353df98c-b790-4bcf-bc39-1363242dd5f6 = "尤达: 愿原力与你同在.",
RM_359055fd-75d9-4a40-afcc-462af009cb9a = "帕德梅: 好吧, 我不赞成.",
RM_3592c561-d69d-4d6c-8b5c-36ceaaff0b3b = "欧比旺: 是因为议长信任你.",
RM_35a6faf1-b329-44ba-b39d-cd11694e68fb = "沃图: [说赫特语] 看着店. 我有些东西要去卖.",
RM_35af7efb-d9aa-4b66-a32c-cbf6c02f2e2f = "当分离主义机器人军团试图带着他们宝贵的人质逃离被围困的首都时,",
RM_35cdb2e7-4ae2-4c34-91f2-ac15a6da5450 = "沃图: [说赫特语] 你好. 你想要什么?",
RM_35cf27be-b004-4fc2-90f8-b39755b78f05 = "西迪厄斯: 傲慢蒙蔽了你, 尤达大师.",
RM_35d4361f-5ec9-43be-a092-2c21321cb653 = "魁刚·金: 我不确定.",
RM_35de21c4-84f4-4cd6-9acb-e6ce0389a883 = "安纳金: 然后我们一起统治银河系,",
RM_35e0615c-c9d1-49e8-9b86-41227714d029 = "[塔图因的双日]",
RM_360980d6-f898-454e-9245-34c05944b6cf = "魁刚·金: 本地人. 在更多机器人出现前我们离开这里.",
RM_360b4ea9-00e2-4e7e-8d7d-31591d22b73a = "帕德梅: 我们没有时间做这个, 船长.",
RM_3625e579-a160-4e4e-8fe6-b6b44eafa4c7 = "[安纳金俯冲并取得领先]",
RM_3633204d-c585-4136-8ab4-06565bde03f5 = "安纳金: 他的命运将和我们一样.",
RM_3637196a-1e9d-4a7b-883f-aa6d455a5f56 = "[欧比旺冲进去为他的师父报仇]",
RM_36423397-c7d3-4575-b552-1470ffec81f7 = "[帕德梅放开了加·加的手]",
RM_365bea25-7b01-414e-9ae1-6085b97f8964 = "帕尔帕廷: 安纳金,",
RM_365ef404-8aaa-436e-b00e-4300d48f5271 = "[尤塔帕]",
RM_3664e54d-5e82-4335-9e52-26b4ec71e0c6 = "沃图: 没钱, 没零件, 没交易. 而且我向你保证, 没有别人有T-14超空间引擎.",
RM_367e167d-98f7-47a5-be01-01f76e7f53e6 = "纳斯头领: 这是谁啊?",
RM_3687e07d-cbc4-48ad-8f27-eb535182dcce = "帕德梅: 我不会死于分娩的, 安尼.",
RM_369294e2-5331-48b4-b62d-917ba9f74dbb = "梅斯·温杜: 不是议长.",
RM_36944209-eba7-49a3-bce7-4fac1e86cf89 = "[魁刚·金, 摩尔和欧比旺的光剑决斗]",
RM_369c86ff-fae0-4af3-8eea-6b172014904a = "帕德梅: 问题在于人们并不总是意见一致.",
RM_369fffac-694b-487a-93f5-54aefa4a2c55 = "尤达: 如何与他沟通, 我会教你.",
RM_36ce37ac-024c-4646-b78a-9fe8e403eaa4 = "鲁恩·哈科: 那还不够, 长官.",
RM_36d0746b-7b4f-499f-96b0-aac045109b1d = "施密: 儿子, 我的归宿在这里. 我的未来在这里. 是时候让你放手了.",
RM_37018041-7470-46e0-9243-82f7e7ea73ad = "R2-D2: [哔哔声]",
RM_370f8a6f-66bf-4807-b45a-30ddba5e36fc = "[安纳金驾驶飞行艇出发]",
RM_37367cc9-7f67-4788-95a3-e9a46c5f8596 = "帕德梅: 一旦我们到达主入口, 帕纳卡队长会制造混乱.",
RM_373b8d5c-f834-4043-8c87-41f66c08863d = "医疗机器人: 她怀的是双胞胎.",
RM_375cf8d2-b0b0-47c9-b080-02983344da40 = "冈雷总督: 欢迎, 维德大人. 我们一直在等您.",
RM_37888aa0-a51d-4219-9f3e-fd32a1363ed1 = "里克·奥利耶: 动力不够我们去科洛桑. 超空间引擎在泄漏.",
RM_379994c7-46cd-49e2-8b75-54e57858aed7 = "[尤达抵达]",
RM_37a540ee-a464-4d1c-82ea-dc6f7f4d2088 = "尤达: 年轻的天空行者的命运将稍后决定.",
RM_37a9c1fc-84e8-4409-b36e-47838920dd5d = "帕德梅: 我会非常感激你们的速度, 绝地大师.",
RM_37aace1d-5ff3-44cf-b9b2-ff2dbb326267 = "欧比旺: R2, 启动电梯31174.",
RM_37ae0bb2-223d-4f69-97c0-0b3c14c5ac90 = "欧比旺: 好吧, 你把他弄丢了.",
RM_37b3b742-0ee7-4030-ad1d-00197ac9bcc5 = "瓦洛伦: 议长目前不承认贸易联邦的议员.",
RM_37d5d60e-895a-4676-bd65-51cae7d7f40b = "魁刚·金: 联邦的举动毫无逻辑. 我的感觉告诉我他们会毁了你.",
RM_37d6e8c5-75d1-49f0-b2f6-af768e5d8643 = "纳斯头领: 我们不喜欢纳布人. 啧啧啧啧啧.",
RM_380a188b-4c58-4e82-9d31-06ccc18d276f = "阿米达拉: 我们来找你们是因为我们希望结成联盟.",
RM_3834342e-eb70-4b97-933d-418e62fb460d = "一个惊人的举动, 邪恶的机器人首领格里弗斯将军,",
RM_383d160e-026b-404b-b047-75542ac96ed5 = "帕纳卡: 检查一下信号发射器.",
RM_388113db-9915-493c-9c3e-0e7cc3065fac = "魁刚·金: 我救过他的命. 他欠我你们所谓的“生命债”.",
RM_388774b1-bc66-40ae-87e2-fc1be78a3abc = "欧比旺: 这不是不敬, 师父. 这是事实.",
RM_389a5575-3ae9-41f3-b51c-825f3713e387 = "安纳金·天行者: 一艘船. 一个杯子. 一艘船. 一辆飞行艇.",
RM_38de4aa3-06ad-486b-9c72-fe1ad9808fcf = "鲁恩·哈科: 那会挡住他们.",
RM_38ed339d-d447-4b9e-8c08-eab11c173ec8 = "安纳金: 好吧, 那就应该让他们去做.",
RM_38eea718-69ea-4c72-91fb-8b1051087ee6 = "魁刚·金: 他有特殊能力.",
RM_38f6a59d-21f0-4192-a989-2af36390d5b6 = "纽特·冈雷: 关上防爆门!",
RM_38f9bb8a-50f1-4f7a-972d-02e88562e191 = "安纳金: 别走.",
RM_394a4a65-b242-4f65-b58c-c06ba67580be = "魁刚·金: 嗯, 我在一次机会游戏中赢得了一个飞梭舱, 是有史以来最快的.",
RM_39a3ddb4-d8c2-4157-9831-a9545c40b9df = "安纳金: 如果议长没有被绑架, 那可能会是这样.",
RM_39b477f3-1bc7-44eb-a0fa-2c5e0380c3d5 = "欧比旺: 为什么我感觉到我们又捡到了一个可怜的生命形式?",
RM_39d56f9b-a2e9-4671-a660-68f5d9a0e6a9 = "[帕尔帕廷办公室 – 真相揭露]",
RM_39dd4f59-fb9a-4114-9d61-90c90c431377 = "安纳金·天行者: 我造了一辆赛车. 是有史以来最快的.",
RM_3a0d2b84-4456-4f7b-a8b4-e27dd3b1043c = "帕德梅: 你是个好人. 别这么做.",
RM_3a14c64b-23f2-48b7-bc92-379419c2cd56 = "帕尔帕廷: 如果他们还没把你纳入他们的阴谋, 他们很快就会的.",
RM_3a4b1ae8-57f4-4367-93f9-bd9cdb9e19f8 = "帕纳卡: 参议院会撤销他们的贸易特许权, 他们就完了.",
RM_3a56086b-d8a6-4a95-8270-fa748d508a85 = "欧比旺: 不. 我对政治不够勇敢. 我必须向委员会汇报.",
RM_3a63c7b3-474c-4de3-b0d6-14ee104a2a60 = "欧比旺: 我看到一个-- 一个保安全息影像...",
RM_3a685d02-021d-4a92-a5cc-b036867205bb = "帕尔帕廷: 执行66号命令.",
RM_3a6b1c99-50ab-4a65-a8f4-4bf6cd6edaad = "帕德梅: 我猜总督在觐见室.",
RM_3a6b1cde-da2a-4cf8-ac4f-c9e1c8891b06 = "[奥德朗巡洋舰-会议室]",
RM_3a75b9d8-690b-4ce3-b384-14806b984ce4 = "[魁刚·金再次挥手.]",
RM_3a999065-7bf1-4aa7-9d06-4f94fb7e4bc0 = "欧比旺: 我感觉到是个陷阱.",
RM_3aa0f81c-0394-4e4e-9b5f-0779049a0fa4 = "达斯·西迪厄斯 (全息影像): 我们必须加快计划. 开始让你的部队登陆.",
RM_3ac73fa1-6e55-42ad-b35d-50b1be73fb7d = "纳斯头领: 宾克斯...",
RM_3addbcfe-a5e7-488e-8138-271f1457c33a = "安纳金·天行者: 来吧, 我带你去我住的地方.",
RM_3af882fc-f195-4a7b-bcbc-fe101d6e514b = "加·加·宾克斯: 可怕.",
RM_3b3987ea-87ff-430c-832d-cb3699929c8e = "安纳金: 让我来领导这次战役.",
RM_3b521753-4cf6-4c69-95e2-224cb39d8683 = "魁刚·金: 我们得找个地方降落, 给飞船加油和修理.",
RM_3b65c86e-8b05-419b-9348-aac5a03b3977 = "欧比旺: 一旦那些机器人控制了地面, 他们就会控制你.",
RM_3b6cd1fb-ece8-4cea-954e-cd06baf68080 = "欧比旺: 议长.",
RM_3b700f88-d02a-4575-ab8b-100cd42a6101 = "C-3PO: 哦, 我的天哪!",
RM_3b8efc4b-b18a-4e92-bfeb-5a4f603c1dd5 = "帕纳卡: 他们需要她签署条约, 使他们的入侵合法化. 他们不敢杀她.",
RM_3baa17e7-e94c-4e26-bbae-e70e0f101137 = "[魁刚·金呼吸沉重]",
RM_3bbd78c6-15cb-47c8-ad10-1a61a7c71758 = "魁刚·金:(指着) 朝那个露出地面的岩层前进.",
RM_3bd37d59-5181-495f-a29e-031e6a3c07d2 = "纽特·冈雷: 这越来越失控了. 现在他们有两个.",
RM_3bd5c460-8623-4ccd-a57e-85e3d344f5ef = "帕德梅: 趁我们还来得及, 把其他一切都抛下.",
RM_3c40121d-9327-4a07-ac0c-33f0b1e7f8e2 = "[力场嗡嗡声]",
RM_3c4451e9-59ba-4427-9463-0434335964aa = "总督: 安全?",
RM_3c4e5065-fe44-43e9-8b64-667d5189a937 = "鲁恩·哈科 (全息影像): - 船长, 我们已经搜索了飞船, 没有绝地武士的踪迹.",
RM_3c5bd891-9c18-4d98-af7e-1783a37d9a19 = "帕尔帕廷: 他在那儿. 他还活着.",
RM_3c65c68d-fff5-4bab-976d-71abdabb825b = "[安纳金关闭他的光剑]",
RM_3c6a89ea-5318-42c3-b944-538109c911e8 = "[加·加大笑]",
RM_3cc4024a-e362-4406-851c-e4aa7fea84e7 = "比德: [说赫特语] ...塞布巴!",
RM_3cc83aca-ac05-4526-8736-14147878a074 = "安纳金·天行者: 我知道我们有麻烦了. 坚持住!",
RM_3cdf77a7-19d3-4a2f-bcbd-e45cf5f03f4c = "魁刚·金: 如果你留下, 他们会杀了你.",
RM_3cef0ab9-b140-46c4-9f07-a3e7e876daaf = "达斯·西迪厄斯: 他们不是你的对手.",
RM_3cf1356b-c09e-4085-a5fd-12ed9606d962 = "安纳金: 有可能学会这种力量吗?",
RM_3cfe253f-743e-483e-a740-f5552b97cff5 = "达斯·西迪厄斯 (全息影像): 什么事?",
RM_3d5048a6-7b6d-4d3d-a283-7ac5214379cf = "欧比旺: 安纳金, 我的忠诚是对共和国, 对民主!",
RM_3d704530-74fc-48f4-83a6-57076a7d5119 = "帕尔帕廷: 如果我可以这么说, 陛下, 议长没什么实权. 他正陷于无端的腐败指控中.",
RM_3d85e0e7-7578-4387-957f-38ae72ddb399 = "加·加·宾克斯: [倒吸一口气] 太粗鲁了!",
RM_3d8d4f9c-7af8-4b2e-b2c2-2f99ab24265b = "詹戈·费特: 波巴, 上船!",
RM_3da51b18-c867-4fe0-b34b-5e4885b06964 = "安纳金: 我甚至要学会阻止人们死去.",
RM_3dbfe158-64f0-4c1b-9b87-281b1d79d648 = "[安纳金和欧比旺在电梯里]",
RM_3dff5fa6-8ea3-46e8-88d4-1dacf95125a6 = "魁刚·金: 你不会的, 安尼.",
RM_3e0c511f-45aa-4140-b4c4-5a60743ee33c = "帕尔帕廷: 你是在威胁我吗, 绝地大师?",
RM_3e0d9851-787f-4e40-89b1-826d4a114f2a = "欧比旺: 我们时间不多了.",
RM_3e38d5eb-e80f-44ad-8401-a6b739366019 = "加·加·宾克斯: 下去! 下去! 下去! 下去! 哦! 哦! 太美了! 哇-呼! 啊!",
RM_3e9e0794-1168-44d8-8fe8-797d94de343b = "[所有人咯咯笑]",
RM_3eae4fbb-74bc-4717-8783-5d0626ac5e4c = "安纳金·天行者: 我不这么认为. 没人能杀死绝地武士.",
RM_3eb4ea78-56ea-43a6-9e6b-4347f8edca65 = "[梅斯解除了帕尔帕廷的武器]",
RM_3eb5968c-8388-4373-8d4f-a6159bd1ad90 = "欧比旺: 看来议长是一切事情的幕后黑手, 包括这场战争.",
RM_3f0b16e7-33b6-483e-bcd4-20d69bec7dec = "第三集: 西斯的复仇",
RM_3f0e2844-fd8d-4d8b-ad69-b9d0e6c07bfc = "施密: [拥抱安纳金] 哦, 我爱你.",
RM_3f3b1d36-4797-4d49-923e-774b075375cb = "帕德梅: 我非常担心你.",
RM_3f521452-0bac-486e-bee6-57a77f0b8237 = "里克·奥利耶: 动力恢复了! 那个小机器人做到了! 他绕过了主动力驱动器. 偏导护盾已提升到最大.",
RM_3f66d37e-4875-4b7f-99f3-07d258fe1e57 = "[尤达进入]",
RM_3f7c7a5a-9230-4a3d-b4e6-fc7edc8db6bf = "安纳金·天行者: 我不希望事情改变.",
RM_3fa7207b-dbf3-4508-857f-37f537347d6d = "加·加·宾克斯: 他撞坏了吗?",
RM_3fe1f9d1-bb13-4dac-978c-a86dd00c0ca6 = "欧比旺: 训练?",
RM_3fe52ce0-25a6-4868-984e-5c2f833e550c = "第三集",
RM_3fe9a136-4df9-4ab5-9291-a36a623d5757 = "尤达: 或者我该叫你达斯·西迪厄斯?",
RM_400a2ded-35b3-407c-8acc-4f9bc5f22059 = "帕德梅: 什么?",
RM_4031d10c-e08a-4c0d-9429-2faf66477d07 = "[尖叫声]",
RM_40348a0f-55a0-4378-b48d-16658e4fb45f = "尤达: 黑暗面的帷幕已经落下.",
RM_4059250a-2924-46c7-8151-0b6c78233067 = "安纳金·天行者: 你听到了吗?",
RM_406bfd3c-5eec-4425-97a8-8dcaf7561ca1 = "魁刚·金: 它状况良好, 除了我需要的那些部件.",
RM_40866661-69fd-4a31-933a-090bd6cc4a0b = "魁刚·金: 您必须相信我的判断, 殿下.",
RM_408b119d-bfec-488d-b66d-38f546f29ea1 = "安纳金: 妈妈? 妈妈?",
RM_40a19115-81b8-415b-8ef3-2228d0d61d8e = "魁刚·金: 我会做我必须做的事, 欧比旺.",
RM_40a1a480-060f-4e5b-b200-7b3ec0ee74c1 = "[光剑碰撞]",
RM_40b05fe5-6f1d-4e96-84c3-cfd1f624518b = "第二集: 克隆人的进攻",
RM_40d478fe-235c-44b9-876c-a87e1859608b = "安纳金: 我受宠若惊, 先生.",
RM_40e41e12-19d6-430b-81e3-6302079bd871 = "帕德梅: 我叫帕德梅.",
RM_410966a1-f9e8-4594-a102-592c25c706ba = "[光剑挥舞, 碰撞]",
RM_413d962d-9dfb-4210-ace3-e55726398bb3 = "纽特·冈雷: 您再次来到我们面前, 殿下.",
RM_414341d7-b162-4c14-a5eb-183fc2c0dd4c = "欧比旺: 哦, 我看到了. 哦, 这会很容易.",
RM_4199f1be-da32-4c48-803e-67302c2e3d68 = "[安纳金拼命修理他的引擎]",
RM_421d027f-215e-40c3-b448-ca4bf0d0c871 = "帕尔帕廷: 学会了解原力的黑暗面...",
RM_42306cdd-6df4-464a-943b-cf5943b4aa22 = "魁刚·金: 他很好.",
RM_42607f64-7128-44de-9f22-940e32da5345 = "杜库伯爵: 尤达大师.",
RM_4264d2a2-fae2-42ff-85ef-f1e4744cc282 = "安纳金: R2, 待在船上.",
RM_42754d4a-1ecf-487e-9617-808828f34e54 = "欧比旺: 那是机器人控制舰.",
RM_428bc1df-a73d-484b-ab84-41b02c7b1d79 = "欧比旺: 紧急代码913. 我在任何频率上都没有联系.",
RM_42bf4b8f-3c6c-41b0-83b2-feb621a00cc5 = "欧比旺: 不可能. 也许档案不完整.",
RM_42c1ad64-03a8-48e8-9240-3c8acee0a330 = "欧比旺: 我相信他, 但星系没有显示在存档地图上.",
RM_430c86ba-fe54-46fc-9fca-6259269457a3 = "安纳金: 格里弗斯将军. 你比我想象的要矮.",
RM_4315e73b-3edd-4b73-9051-c84595d747ef = "帕尔帕廷: 不是从绝地武士那里.",
RM_4320b8f1-6848-49b8-b598-1ff1a5e838b5 = "[科洛桑- 绝地圣殿]",
RM_43235197-6789-4b2e-bfc3-cedc839021da = "魁刚·金: 不行?",
RM_434b1b9e-a9c1-439c-a56f-b2ee19d4aa7d = "帕德梅: 你们绝地武士太鲁莽了. 女王不是-",
RM_434f47a7-e6e7-45f7-9de0-2b7f01abce52 = "安纳金·天行者: 从我很小的时候. 我想是三岁.",
RM_43510244-746a-4d76-8bf9-209fd8b930bb = "纽特·冈雷: 我们已经派出巡逻队. 我们已经在沼泽中定位了他们的飞船. 不会太久了, 大人.",
RM_435341a1-25b8-44ff-93bf-751e1129a0b5 = "[嘶嘶声]",
RM_43621964-5abe-4ead-9c74-7ffe339bc3f7 = "[达斯·摩尔降落在塔图因]",
RM_4371cbeb-f6d5-43ce-b337-14a70b0bb58c = "[光剑格挡]",
RM_4376a83a-ac9e-4059-98b6-24e371b9fd09 = "医疗机器人: 她已经失去了活下去的意志.",
RM_43774dd2-a1c1-4179-be25-1474766fccc5 = "欧比旺: [声音低沉] R2, 能听到吗?",
RM_43795320-fc39-4461-bc6b-372b05fb06d0 = "帕德梅: 发生了一件美好的事.",
RM_439cb197-e284-4369-b8cb-612422a082a3 = "欧比旺: 只有西斯才执迷于绝对.",
RM_439f5c85-c9e7-4e7a-9105-d8d4ffd0c926 = "帕尔帕廷: 我不会让这个屹立千年的共和国一分为二.",
RM_43aed4a2-9e87-44b2-9638-8ae3b07327a0 = "帕尔帕廷: 那是一个西斯传说.",
RM_43fc0ac2-26bb-4005-800a-aa912d77a05f = "帕德梅: 有传言说你已经被杀了.",
RM_440a2ca2-5861-4b90-8042-5f449da0523f = "欧比旺: 事实是你和议长走得太近了.",
RM_4423d239-7f22-4a2b-92df-26c2df3b8be8 = "施密: 我爱-- 我-- 我爱--",
RM_442c07ad-42fc-4ffa-abf7-d5446ef0294d = "安纳金: [继续呻吟]",
RM_443afce3-6f92-4a5d-92a4-1c5c9e486588 = "鲁恩·哈科: 那些毁灭者机器人在哪儿?",
RM_4447c7c9-9b3c-4e43-892f-88114115f4c9 = "安纳金·天行者: 当然.",
RM_4488f8be-5364-424d-8921-1e40eb0fdb07 = "达斯·摩尔: 是的, 我的主人.",
RM_448d28ed-7883-4607-af85-d7483174d9f7 = "帕尔帕廷: 为什么?",
RM_44bc491f-644f-49d9-bd24-2888f081cd91 = "詹戈·费特: 你喜欢你的军队吗?",
RM_450c2db9-caa1-4798-8875-33bb1d8e89c8 = "安纳金: 我们不需要他的帮助. 我们的孩子是一种祝福.",
RM_451d2353-cdc0-4db7-b58a-f5dbe434313d = "[震波炸弹爆炸]",
RM_453dc3a1-0519-4111-bffa-06034a4c61cc = "帕尔帕廷: 干掉冈雷总督...",
RM_45766449-b285-4c8d-8bdb-5baa35a75462 = "[尤塔帕]",
RM_458879a3-4398-455b-9316-be7faef96f11 = "尤达: 一个被误解的预言, 可能一直是.",
RM_45e7fd01-2c34-45e0-a541-e8fbadee1ffa = "帕德梅: 我们的命运掌握在你们手中.",
RM_45fe51ae-3b87-4094-bd0e-18e3a95c3398 = "欧比旺: 我们正在快速损失机器人.",
RM_46293cf9-a41f-40d0-9aa4-26ecbf51a30c = "鲁恩·哈科: 激活机器人.",
RM_46421dcc-9f5a-45b8-8023-adac84a6da18 = "欧比旺: 你是天选之子!",
RM_4644789b-d59b-460c-b279-934bd35758c8 = "安纳金: 他受过训练使用黑暗面.",
RM_4645f911-ffd5-434c-8ae7-cd2106030924 = "魁刚·金: 而且他已被释放.",
RM_4652b430-99ab-49d1-861c-c64beb1b6753 = "魁刚·金: 那会让事情复杂化. 小心. 我感觉到原力中的一丝扰动.",
RM_465ff587-970a-4ff3-8370-8b56ef25be67 = "阿米达拉: 我是纳布的女王阿米达拉. 我怀着和平之心来到你们面前.",
RM_466194fc-4d66-4d44-89cc-0bb3e22d0004 = "帕德梅: 哦, 安纳金.",
RM_46957228-d85d-461b-a7e9-c69b693ceb16 = "安纳金: 以及我新帝国的安全保障.",
